source,target,weight
524621402,92460378,1
524701426,487834443,1
524996113,586163145,1
525642159,954124423,1
525643462,954124423,1
525654904,3089155533,1
525877840,2274597470,1
525954482,954124423,1
526110917,109983609,1
526110917,148028035,1
526110917,1494034783,1
526110917,15274083,1
526110917,1673316938,2
526110917,179891691,1
526110917,190171522,1
526110917,2187470494,1
526110917,2238109737,1
526110917,2239281668,1
526110917,2323229425,1
526110917,25937737,1
526110917,2737314921,1
526110917,2763262374,1
526110917,2897665331,1
526110917,2927819278,1
526110917,369614405,1
526110917,37503614,2
526110917,4744691187,1
526110917,478170193,1
526110917,526110917,1
526110917,533540541,3
526110917,607159897,2
526110917,761088995417665536,3
526110917,762300054119952389,1
526110917,776868044396191744,1
526110917,779349334240264192,1
526110917,780508596949823488,3
526110917,782694332495073282,3
526110917,809705011504697346,1
526110917,823180659049041920,1
526110917,827421830,1
526110917,86665649,1
526110917,92460378,1
526110917,943537514,1
526110917,962800985180721152,1
526110917,97877232,1
526500664,455264233,1
526500664,954124423,1
526881624,92460378,2
527037927,813688465590284288,1
527078589,302111485,1
527699510,822868557394542592,1
527712024,478170193,1
52797829,954124423,1
52849103,864572609391763456,1
528692113,954124423,1
528887712,954124423,1
529036730,248829087,1
529252052,827085304188239872,1
529551094,108450607,1
52972702,3302455838,2
52972702,586163145,1
53018424,629715036,1
53051706,954124423,1
53067790,954124423,1
530813732,954124423,1
531486752,954124423,1
531564729,954124423,1
531587714,954124423,1
531739783,2566535282,1
532489845,1591646137,1
532489845,778289312513359877,1
532617021,92460378,1
532887643,1902634064,1
533405019,302111485,1
533428962,302111485,1
533540541,526110917,1
533540541,763730245061140480,1
53374478,838018569732501508,1
534117566,954124423,1
53469304,813914393788481540,1
535554692,954124423,1
535717876,954124423,1
535758134,2300079561,1
535758134,526110917,1
535758134,92460378,1
536068379,954124423,1
536650512,179130623,1
536650512,843124666931822592,1
537070244,954124423,1
537103668,478170193,1
537103668,723206253296640000,1
537103668,724984265994285056,2
537103668,760497714652151808,1
537103668,86665649,1
537103668,92460378,4
53736521,954124423,1
538015631,210903844,1
538015631,92460378,2
538029340,2415316554,1
538397866,797032224692535297,2
538481859,954124423,2
538695170,302111485,1
538862392,2244082586,1
538862392,478170193,1
538862392,487834443,1
539373607,420542453,1
54018732,302111485,1
540245747,92460378,1
540903074,954124423,1
541131956,3244921294,1
541316823,805449024602075137,1
541562159,482838365,1
542075553,18643437,1
542149545,954124423,2
542181636,302111485,1
543310686,179130623,1
54336446,954124423,1
543640679,954124423,1
543692348,305655577,1
545146690,2159335132,2
545146690,3302455838,1
545146690,586163145,1
546232657,302111485,1
54672555,455264233,1
546815595,954124423,1
547075766,954124423,1
54717966,954124423,1
54746171,954124423,1
547524046,869193235918454786,1
548136534,2167525794,1
549226241,954124423,1
549350692,954124423,1
549538115,302111485,1
54959359,954124423,1
54974215,954124423,1
550666618,954124423,1
551047026,92460378,1
55115853,954124423,1
551204851,970231896,1
552019190,954124423,1
552322504,302111485,1
55238732,839214635001618432,1
552867482,3290989275,1
553009657,305655577,1
55348286,954124423,1
55388433,954124423,1
553942108,954124423,1
55470126,813914393788481540,1
554802503,954124423,1
556089169,19792725,1
55611736,954124423,1
556246733,954124423,1
556269451,812078218031333376,1
556307338,401212867,1
556500955,302111485,1
556581509,113742340,1
556581509,172021095,1
556581509,179891691,1
556581509,2207137254,1
556581509,2323137780,1
556581509,2451324481,1
556581509,2708682853,1
556581509,2990393003,1
556581509,732780207866839040,1
556581509,825719207383990272,1
556581509,93733524,1
55683888,954124423,1
556970613,954124423,1
557523741,420542453,1
557773704,302111485,1
55809064,478170193,1
558124219,954124423,1
558428367,954124423,1
559228331,302111485,1
55935057,954124423,1
559411038,513497583,1
559630722,210903844,1
559630722,248829087,1
559630722,4341845536,2
559630722,487834443,2
559630722,526110917,1
559630722,724984265994285056,1
559630722,92460378,3
559630722,938887160,1
559924264,478170193,1
559924264,487834443,1
560648152,180113275,1
560648152,248829087,1
560648152,326003773,1
560648152,482838365,1
560648152,759297396438425600,1
560648152,92460378,1
560771904,2841998391,1
561100654,102935595,1
561100654,1379066754,1
561100654,201669414,1
561100654,242355083,1
561100654,306462816,1
561100654,326003773,1
561100654,391432644,1
561100654,399002713,1
561100654,4061695335,1
561100654,478170193,1
561100654,4887860661,1
561100654,720091046143590400,1
561100654,780363686686945280,1
561100654,806048758228287488,1
561100654,843124666931822592,1
561100654,857017419423809537,1
561100654,92460378,1
561100654,99586462,1
561310591,954124423,1
561563260,302111485,1
56165695,455264233,1
56199531,954124423,1
562321855,954124423,1
562331498,247495419,1
562577357,954124423,1
562736275,273648929,1
562879928,738153522277945344,1
563554373,4573876514,1
563840329,954124423,2
563997163,954124423,1
564483806,306462816,1
56460583,2755430545,1
565112744,954124423,1
565341672,92460378,1
56546515,137623391,1
565778690,1880640066,1
566121990,125023898,1
566273326,839567767695024128,1
566641599,954124423,1
567277536,1536657750,1
567277536,210903844,1
567277536,92460378,1
567444662,4905206117,1
567447171,302111485,1
567670969,954124423,1
56838981,455264233,1
568407721,1728451099,1
568713981,954124423,1
56887534,302111485,1
569974854,954124423,1
569991485,388355698,1
570158244,629253651,1
570158244,92460378,3
570816898,954124423,1
57083108,954124423,1
570872250,214544700,1
570872250,2927819278,1
572075060,302111485,1
572089966,302111485,1
573400151,119183782,1
573400151,302111485,2
573400151,482838365,1
573793993,326003773,1
573887427,954124423,1
574834262,954124423,1
576007612,3074775040,1
57734851,14862190,1
57734851,1561634388,1
57734851,18643437,1
57734851,35039490,1
57734851,764706181210312704,1
57734851,875084169117925376,1
577472882,528723778,1
577483196,1018786610,1
577483196,2207137254,1
577483196,2250671344,1
577483196,2780282383,1
577483196,287178748,1
577483196,2874901822,1
577483196,3072592149,1
577483196,4797682588,1
577483196,487834443,1
577483196,716114615298613248,1
577483196,816334050923159552,1
577670568,4363198276,1
577768293,954124423,1
57785129,954124423,1
577880780,4573876514,1
577915616,388355698,1
578535913,1655470728,1
578896843,3044843579,1
579159198,326003773,1
57927491,455264233,1
58007320,954124423,1
580144381,1591646137,1
580252518,954124423,1
58052610,720398081234051072,1
58052610,954124423,1
580669294,804851761647218688,1
580829419,18118505,1
580936593,871828749238640641,1
581307829,287843201,1
581344206,954124423,1
58164366,291273472,1
5820162,954124423,1
582158237,954124423,1
582289833,247495419,1
58280294,358545917,1
583128773,92460378,1
583185402,954124423,1
583208180,954124423,1
58331049,954124423,1
583776739,2244082586,1
583792055,374712154,1
58398833,302111485,1
58436626,380945274,1
584856507,954124423,1
585055233,2897665331,1
585182654,954124423,1
585264569,954124423,1
585614628,248829087,1
585934928,3044843579,1
586163145,1034567318,2
586163145,733287872506298368,1
586359614,92460378,1
586834492,954124423,1
587187909,954124423,1
58794724,305655577,1
588494897,1354878175,1
589194482,2402257837,1
589479039,302111485,1
589780004,248829087,1
589780004,92460378,1
590229834,248829087,1
591422285,958020944,1
591536279,3244921294,1
59189439,2755430545,1
592534430,958020944,1
592732220,92460378,1
59282416,954124423,1
593068526,478170193,1
594030193,1640929196,1
594047581,487834443,1
595205792,869193235918454786,1
595287226,180113275,2
595287226,201669414,1
595287226,504517067,1
595426479,349687389,1
595660708,954124423,1
596088242,248829087,1
596088242,98250867,1
597144166,92460378,1
597666079,1379066754,1
597769317,2205302725,1
597769317,2294131202,1
597769317,3096899707,1
597769317,482838365,3
597769317,597769317,1
597769317,761220634349277184,1
597769317,775417111296483329,1
597769317,812656050960732161,1
597769317,92460378,1
598468186,598468186,1
598999517,388355698,1
599782570,869193235918454786,1
599966980,99295348,1
600105837,954124423,1
60030161,954124423,1
600502898,954124423,1
600691519,954124423,1
60089996,3089155533,1
60089996,954124423,1
601019262,1530736134,1
601189357,954124423,1
601721925,804851761647218688,1
601721925,867652390614437889,1
602216944,2159335132,1
602375668,455264233,1
602856023,840023646458523649,2
602973184,954124423,1
603622342,214544700,2
603622342,248829087,1
603622342,526110917,1
603622342,724984265994285056,1
60454040,44204171,1
60475529,302111485,1
604760455,215584318,1
604760455,302111485,1
604760455,482838365,1
604760455,92460378,1
60480411,306462816,1
604817532,98250867,1
605035926,954124423,2
60520410,3244921294,1
60544792,2159335132,1
605502698,478170193,1
605502698,760497714652151808,1
605731629,954124423,1
605958863,125023898,1
605963171,252097435,1
605963171,954124423,1
606110512,2897665331,1
606110512,92460378,1
606232063,302111485,1
606523832,954124423,1
607288795,760497714652151808,1
607531851,37020028,1
60757826,707968258054496257,1
608311742,326003773,1
608311742,478170193,3
608311742,92460378,1
608423248,2300079561,1
608424398,478170193,1
608424398,98250867,1
60893069,455264233,1
609621477,954124423,1
609645924,192768731,1
61008645,954124423,1
610153975,2451324481,1
610153975,372179642,1
610227205,87229781,1
61028612,302111485,1
610341256,2596413645,1
610402664,326003773,1
610402664,556581509,1
610402664,92460378,1
610631249,248829087,1
610926836,487834443,1
610926836,92460378,1
611030796,3244921294,1
611080627,210903844,1
611747385,92460378,1
611931836,37429203,1
611997569,92460378,1
61317568,954124423,1
61325310,455264233,1
613334346,482838365,1
613336100,92460378,1
613686766,14322409,1
614346727,954124423,1
614451279,3244921294,1
615176008,954124423,1
615824221,2352163760,1
615835340,954124423,1
615914519,760497714652151808,4
616139632,2167525794,1
616157236,954124423,1
616283809,98250867,1
616922732,3735364760,1
61703582,455264233,1
61713210,388355698,1
617251857,954124423,1
617351624,954124423,1
617839908,954124423,1
617940955,1137779952,1
617981827,374712154,1
617981827,954124423,1
618011830,2755430545,1
618011830,53063155,1
618014614,41778159,1
61866666,954124423,1
618781928,302111485,1
619343513,862808712091717633,1
620450987,478170193,1
620459618,2897665331,1
62070111,954124423,1
62241187,179130623,1
623154219,813914393788481540,1
62372798,455264233,1
623821978,420542453,1
624114301,478170193,1
624114301,487834443,1
624114301,92460378,1
624475181,954124423,1
624548346,1583865109,1
624560933,954124423,1
624850881,954124423,1
62493973,455264233,1
62493973,954124423,1
625122575,305655577,1
625205171,302111485,1
62542798,954124423,1
626164687,2897665331,1
626170088,954124423,1
626294220,954124423,1
62629851,455264233,1
626502203,1977291612,1
626714097,1930793629,1
627041414,302111485,1
627115965,2755430545,1
62919946,954124423,1
629253651,2228627996,1
629253651,3106821109,1
629253651,482838365,1
629253651,526110917,3
629253651,815002106,1
629253651,92460378,1
629692261,455264233,1
629715036,124169534,1
629715036,144442101,1
629715036,2347411454,1
629715036,3351547995,1
629715036,47602140,1
629715036,722398137969729536,1
629715036,788420865012695040,1
629715036,844081278,1
629715036,861134851969306624,1
629774583,2244082586,1
629826596,2761410968,1
629826596,954124423,1
630199904,954124423,1
630249830,4341845536,1
630249830,482838365,1
630249830,759297396438425600,1
630593966,305655577,1
631586370,302111485,1
631891239,3735364760,1
633015558,2291600034,1
633185502,294965479,1
633421485,455264233,1
634127491,954124423,3
634806413,847735496633536512,1
635195109,954124423,1
635427703,302111485,1
63562180,954124423,1
635962700,302111485,1
636600737,954124423,1
636798995,3029614684,1
637220816,813914393788481540,1
63746079,954124423,1
637466913,954124423,1
63796576,954124423,1
64071544,331376866,1
64231636,3308161055,1
64487506,954124423,1
64633413,954124423,1
64731006,455264233,1
65106504,954124423,1
65499130,954124423,1
65666416,954124423,1
65983096,34898084,1
66037316,954124423,1
66132112,954124423,1
66364150,954124423,1
66732993,66732993,1
66859368,954124423,1
67083024,2845849081,1
67474949,2761410968,1
67514751,58007320,1
67813133,719153440107204608,1
67903191,2761410968,1
67903191,865448264388169728,1
67946448,954124423,1
68343187,4105815614,1
68619953,497585578,1
69032114,954124423,1
69110699,37020028,1
69190453,954124423,1
69625706,291273472,1
69659194,1583865109,1
698574139498622977,954124423,1
69878591,586163145,1
699692283407548416,366424769,1
70016648,302111485,1
700401189712695296,2167525794,1
701150147049181184,3105864599,1
701164616093712387,3244921294,1
701253999228354560,954124423,1
70125620,954124423,1
701272540878995456,3735364760,1
701412529839411200,954124423,2
701556966703779840,528723778,1
701581697679110145,37020028,1
701585815919587328,2244082586,1
701585815919587328,420542453,1
701858811506610177,4901897973,1
701887232911671296,954124423,1
702130166365974529,586163145,1
702174757643358208,98250867,1
702210711620034561,783303263168913408,1
702247731524317184,813914393788481540,1
702414976997330944,214544700,1
702414976997330944,420542453,2
702476412,214544700,1
702476412,92460378,1
702519800363360256,954124423,1
702532431383908352,954124423,1
702566251122421760,44204171,1
702998554596544513,18643437,1
702999549426532352,954124423,1
703062904300396545,954124423,1
703105836676059138,478170193,1
703105836676059138,482838365,1
703182743564189697,954124423,1
703264587018342400,954124423,1
703339516493492229,954124423,1
703339801395724288,3044843579,2
703343582682357760,954124423,2
703354462748991489,4573876514,2
70336875,302111485,1
703568996851777536,954124423,1
703631194601222145,954124423,1
703692484954574848,954124423,1
703755811399585793,954124423,1
703884431745032194,804851761647218688,1
703893401071067136,954124423,1
703955439269109760,867937195205697536,1
703971353351696384,954124423,1
704032010348699648,954124423,1
704032336086568960,813914393788481540,1
704032336086568960,839935334343454720,1
704032336086568960,864441471977480193,1
704250954,248829087,1
704310224136622080,870407338951401474,1
704310224136622080,92460378,3
704313484,302111485,1
704319395862937601,3256973010,1
704353017106206721,954124423,1
704422228943765505,3074775040,1
704422228943765505,482838365,1
704422228943765505,699692283407548416,1
704432314990911488,954124423,1
704461087836655617,2300079561,1
70449732,455264233,1
704707974833545216,802315319385686016,1
704765946905411584,954124423,1
705051878862753792,528723778,1
70508257,954124423,1
705165476305833984,954124423,1
705165834524696577,868274776124657664,1
705384141269897216,954124423,1
705389766,723206253296640000,1
705396930285740033,954124423,1
705426933123649536,1880640066,1
705426933123649536,855446945455759360,1
705446574328057856,954124423,2
705453273034178562,804851761647218688,1
705499966433787904,954124423,1
705624502848221186,954124423,1
705705331,3244921294,1
705730041108373505,482838365,1
705839860616196096,2755430545,1
706148599604731905,828406015259443202,1
706186365919080448,954124423,4
706189400829513728,374712154,1
706189400829513728,954124423,1
706189937528303616,234163619,1
706189937528303616,954124423,3
706205195529818112,713819577159790592,1
706213670271979521,954124423,1
706250521053540352,954124423,1
706261867132547074,2159335132,1
706261867132547074,273648929,1
706261867132547074,3244921294,2
706261867132547074,50797952,1
70639006,388355698,2
706437188519485440,214544700,1
706437188519485440,248829087,1
706691356484313089,482838365,1
706914816129011713,954124423,1
70692103,954124423,1
706928223179972612,2476557659,1
706948371,867937195205697536,1
706956407728427008,526110917,1
706956407728427008,92460378,1
707066578332983297,110445334,1
707108718,302111485,1
707114880285806593,954124423,1
707400570,248829087,1
707460121912332288,2841998391,1
707546898127822852,954124423,1
707595599823167488,99295348,1
707662921,302111485,1
707771806480924672,954124423,1
707915363787390976,3244921294,1
707933844448677889,838018569732501508,6
707933844448677889,838070284297072641,1
707977502589898752,214544700,1
707977502589898752,248829087,2
707977502589898752,420542453,1
707977502589898752,487834443,1
707977502589898752,92460378,1
708005104146882560,954124423,1
7080552,28618036,1
708256292012314625,3306484243,1
708312636576784385,804851761647218688,1
708339126194577408,817363939478695936,3
708344070263812096,954124423,1
708437064392577025,804851761647218688,1
708472320155914240,954124423,1
708564636904378368,98250867,1
708724060918710272,954124423,1
708794464635101184,954124423,1
708826414678745088,954124423,1
708848368689221633,870998486375960578,1
709000671337582592,455264233,1
709031949936037888,455264233,1
709031949936037888,718030016043466753,1
709081953002266624,954124423,1
709115039488327680,526110917,1
709172832429809665,865448264388169728,1
709209636797173762,302111485,1
709280891420278785,954124423,1
709286504657330176,778289312513359877,1
709294088,954124423,1
709366453531774976,954124423,1
709501615011663874,526110917,1
709506889,455264233,1
709543838583394304,954124423,1
709722740773797888,2784456429,1
709722740773797888,420542453,2
709729740467380226,3074775040,1
70973233,954124423,2
709738924260855808,868869677950357504,1
709885539516715008,954124423,1
709907306255810560,3709329729,1
709907306255810560,954124423,1
70994198,3302455838,1
710022675658223616,954124423,1
710075154,302111485,1
710296989313994752,954124423,1
710654199,455264233,1
710768901345267712,2841998391,1
71100788,954124423,1
711132033892950016,528723778,1
711225206753218560,92460378,1
711248254084616193,3024626899,1
711345588906762240,19017675,1
711345588906762240,3154508072,1
711410423808049152,954124423,1
711517957428535297,455264233,1
711541775551352832,954124423,1
711556496807501825,954124423,2
711585202397716480,773908134414979072,1
711598819104964608,954124423,1
711635608746205185,2897665331,1
711674570,725502475768225794,1
711682238132396033,487834443,1
711682238132396033,92460378,1
711815714,954124423,1
712060580,92460378,1
712257987520372736,954124423,1
712308793082830849,954124423,1
712327986452635648,455264233,1
712333405380186112,3709329729,1
712384830382669826,455264233,1
712389280946118656,954124423,1
712409717608357888,954124423,2
712552215576190978,712552215576190978,1
712601194145910784,3244921294,1
712614167874781184,2752052868,1
712736810661765120,455264233,1
712736810661765120,954124423,1
712755282942697473,954124423,1
712762661776322561,954124423,2
712790533660352512,734207554167922688,1
712931439,37020028,1
713011321432903680,92460378,1
713429859012370432,954124423,1
713469726488465410,954124423,1
713514530085724160,3300575992,1
713514530085724160,586163145,1
713523303667802112,2353165908,1
713523303667802112,248829087,1
713523303667802112,302111485,1
713523303667802112,311118058,1
713523303667802112,326003773,1
713523303667802112,4341845536,1
713523303667802112,723206253296640000,2
713545766472536064,455264233,1
713767509149806593,37020028,1
713795902239084545,56644534,1
713840724660256768,954124423,1
713933016,302111485,1
713955087874334720,486205523,1
713971816679604224,954124423,1
713998095755796480,2159335132,1
714040749126344704,954124423,1
714114078692786178,754603420259082240,1
714130132,180113275,2
714130132,210903844,1
714130132,248829087,1
714130132,285994737,1
714130132,478170193,1
714155141763567616,455264233,1
714220936724094976,954124423,1
714280902,869193235918454786,1
714291478101516288,855532966914670592,1
714291478101516288,864572609391763456,1
714472466958123008,3244921294,1
714572211298897921,954124423,2
714824825148207105,954124423,1
714831412952752128,954124423,1
714874192743768064,487834443,1
714949505720823808,954124423,1
715082498,3306484243,1
715235878726197248,954124423,1
715281557850890240,1536657750,1
715384988246675456,954124423,1
715453600105934848,326003773,1
715453600105934848,526110917,1
715478194820763649,2428305776,1
715482626904068096,954124423,2
716057471106678784,802315319385686016,1
716379966,954124423,1
716390697176326144,92460378,1
716427142448459777,2841998391,1
716503859594665985,276016319,1
716530712388579328,828406015259443202,1
716671840190599168,723206253296640000,1
716682469106257921,954124423,2
716774183674318848,954124423,1
716838914334392320,954124423,1
716851825543159812,954124423,1
716961008397520897,302111485,1
717276548563398656,3044843579,1
717386331744256000,302111485,1
717485087562960896,813914393788481540,1
717485087562960896,867514514287341569,1
717491773795393537,954124423,1
717605675866652672,482838365,2
717864675283767296,114374226,1
717864675283767296,19017675,1
717864675283767296,204086002,1
717864675283767296,204348114,1
717864675283767296,22873033,1
717864675283767296,2438013757,1
717864675283767296,3091769284,1
717864675283767296,3111909523,1
717864675283767296,3232249372,1
717864675283767296,3307670633,1
717864675283767296,3493745175,1
717864675283767296,774273403050221568,1
717864675283767296,820474016955793408,1
717864675283767296,836040144490725377,1
717864675283767296,97237364,1
718030016043466753,718030016043466753,1
718107916440616965,3244921294,1
718188163794079744,125023898,1
718188163794079744,92460378,1
718210829087154176,2415316554,1
71824294,125023898,1
71824294,970231896,1
718319754,954124423,2
718330301,954124423,1
718333765202878468,938887160,1
718431963053498368,954124423,1
718461960342388736,455264233,1
718558156314554371,843124666931822592,1
718576969839992832,954124423,1
718716680218796033,2894398433,1
718927288214007808,954124423,1
718933058200674304,954124423,1
719153440107204608,2159335132,1
719153440107204608,2166411026,1
719153440107204608,3244921294,3
719153440107204608,403436252,1
719274763500261376,793947232949170180,1
719539788244787200,215584318,1
719539788244787200,4341845536,1
719589070469509121,1728451099,1
719652115535278080,482838365,1
719756100598427648,849700654176239618,1
719848910026616833,954124423,1
719870890264145920,1530736134,1
719913518842126336,954124423,1
719939067136385024,455264233,1
720008230412410885,954124423,1
720309421302292480,954124423,1
720333595663937537,2251891789,1
720524525104939008,92460378,1
720575368193703936,14613185,1
720672334,954124423,1
720749074190872578,822868557394542592,2
720971401964822529,954124423,1
721092824,954124423,2
721223618,92460378,1
721391543534415875,20304663,1
721575662511878144,248829087,1
721575662511878144,482838365,1
721755784317681664,306462816,2
721801354696597504,721801354696597504,1
721816218,784765142349258752,1
721827854338637825,260708432,1
721893697638412288,2777728220,1
721950741947023360,954124423,2
722091171653271552,954124423,1
722111067976003584,954124423,2
722275037055729665,954124423,1
722332139669340160,1536657750,1
722332139669340160,724984265994285056,1
72240134,302111485,1
722562614904123392,2167525794,1
722587577564426240,526110917,3
722587577564426240,92460378,1
722626165,954124423,1
722826731535478785,3244921294,1
722970901516427264,954124423,1
722974564767141888,526110917,1
723193099644596227,4573876514,1
723244425456050177,3089497123,1
723545296794357761,1938150769,1
723556994855088128,780363686686945280,1
723686809167888384,125023898,1
723686809167888384,180113275,1
723692120855351296,302111485,1
723824250,302111485,1
723915836755304448,954124423,1
724078977246212096,1605836610,1
724082270529712129,526110917,1
724222007722823680,248829087,1
724222007722823680,478170193,1
724222007722823680,487834443,1
724222007722823680,92460378,1
724397028000841730,2959127015,1
724426022456811522,2761410968,1
72445782,954124423,1
724525075,302111485,1
724559490302001152,954124423,1
724716039712329728,954124423,1
724752040057028608,455264233,1
724795913332367360,1597706083,1
724906124860899330,862808712091717633,1
724955143905619972,1208695074,1
724955143905619972,1250027652,1
724955143905619972,15536695,1
724955143905619972,1722213830,1
724955143905619972,4312962377,1
724984265994285056,1530736134,1
724984265994285056,1675471921,1
724984265994285056,177352139,1
724984265994285056,2205302725,1
724984265994285056,2212820106,1
724984265994285056,2273365237,1
724984265994285056,2314268246,1
724984265994285056,2323229425,1
724984265994285056,2453722940,1
724984265994285056,25937737,1
724984265994285056,2927819278,2
724984265994285056,3044638385,2
724984265994285056,409568623,1
724984265994285056,482838365,1
724984265994285056,564483806,1
724984265994285056,70205802,1
724984265994285056,732780207866839040,4
724984265994285056,760497714652151808,2
724984265994285056,783003310219464704,1
724984265994285056,784291939667488768,1
724984265994285056,807900239420014593,1
724984265994285056,808627784226631680,1
724984265994285056,823180659049041920,1
724984265994285056,828308554192924673,1
724984265994285056,872403805148553216,1
724984265994285056,898224650177662977,1
724984265994285056,92460378,1
724984265994285056,93733524,1
724984265994285056,944185848,1
725064846056640512,2596413645,1
725076888561979393,954124423,1
725121719539736578,813914393788481540,1
725226401033555968,3735364760,1
725310494161141761,954124423,1
725311747435945984,487834443,1
725311747435945984,526110917,1
725345553849143297,752130380862488576,1
725537282346770433,528723778,1
725695735644196864,954124423,1
725779352680599552,326003773,1
725784972154515456,2205302725,1
725784972154515456,556581509,1
725784972154515456,723206253296640000,1
725784972154515456,86665649,1
725809806095859714,954124423,1
725887961926144000,954124423,1
725919213009797120,804851761647218688,1
725919213009797120,813914393788481540,1
725931394036199424,556307338,1
725937236118634496,2244082586,1
725937236118634496,346612013,1
725937236118634496,86665649,2
726354820395847688,954124423,1
726489845862928385,954124423,1
726672788,3244921294,1
726814758763110400,260708432,1
726842340640362497,954124423,1
726877760757596160,2927819278,1
726893349488087040,954124423,1
726894220452200448,828406015259443202,1
727067587608215552,856777645186351105,1
727132566,954124423,1
727191918447194112,954124423,1
727500516163489793,19899606,1
727624329307914240,302111485,1
727624715519578112,954124423,1
727718947,3244921294,1
727880458369802245,194663746,1
727880458369802245,2577495684,2
727880458369802245,3004309720,1
727880458369802245,789286066498830337,1
727880458369802245,828080162633895936,1
727880458369802245,836040144490725377,1
727880458369802245,847058400076840962,1
727880458369802245,865645075132432384,1
727915645975834625,420629175,1
727923025174204416,954124423,1
728021521,954124423,1
728171360153821184,954124423,1
728207705597337600,186733984,1
728301896125927424,954124423,1
728326774027919360,838018569732501508,1
728488443685253121,3300575992,1
728513966700298240,813914393788481540,1
728616248439939072,455264233,1
728617212152455168,954124423,1
728934875437346816,305655577,1
728960435370741760,954124423,1
729132587462070273,2751363538,1
729195775943565313,954124423,2
729324817694908416,391432644,1
729324817694908416,740683594633355265,3
729639848928235521,954124423,1
729742784282955776,526110917,1
729742784282955776,762009041057026049,1
729807110259679241,954124423,1
730036785624055808,954124423,1
730378475840929792,954124423,1
730388626262130688,3244921294,1
730511388360073217,954124423,1
730634191583449088,1228124479,1
730634191583449088,245527050,1
730634191583449088,2714517152,1
730634191583449088,843138522135642112,1
730635002501812224,759297396438425600,1
730787781690195968,3090843159,1
730865469062680577,954124423,1
730876936965259264,147528633,1
730876936965259264,419658583,1
730932363341897728,954124423,1
73100006,455264233,1
731144884095193089,374712154,1
731144884095193089,455264233,1
731194331189612544,954124423,1
731251646299275264,273648929,1
731251646299275264,586163145,1
731264289579798528,247124972,1
731273489169174528,954124423,1
731578591918444544,248829087,1
731578591918444544,843124666931822592,1
731690499552071682,954124423,1
731724282611408896,2841998391,2
731933903662002177,954124423,1
731941780623609857,455264233,1
732114371464155136,954124423,1
732168627366068224,954124423,1
732210373206675456,455264233,1
732286654073831424,718030016043466753,1
732642789909889024,3709329729,1
732686986671071232,954124423,1
732712570558283777,2508789031,1
732852057489723392,954124423,1
733340833533939712,3244921294,1
733419900102840325,210903844,1
733890506346766337,954124423,1
733962319038951424,954124423,1
734153901809766401,372179642,1
734179627275538432,813914393788481540,1
734206860648185856,954124423,2
734383101036494852,954124423,1
734405065826435073,302111485,1
734658908506181632,147528633,1
734682019431645185,954124423,1
734755116780249089,15833956,1
734755116780249089,265481588,1
734755116780249089,767723174045814784,1
734755116780249089,859245300820652034,1
734880149087354881,147528633,1
734880149087354881,3074775040,1
734880149087354881,478170193,2
734880149087354881,487834443,1
734880149087354881,526110917,1
73495868,954124423,1
734998878693515264,302111485,1
735024071843426304,2915187060,1
735024071843426304,778289312513359877,1
735024071843426304,804851761647218688,1
735024071843426304,813914393788481540,2
735086823639293956,758609641,1
735099659245498368,954124423,1
735144017915056128,954124423,1
735255005859590144,2897665331,1
73525922,3177406031,1
735275995310215169,302111485,1
735337219452506112,954124423,1
735536862085926912,147528633,1
735677570876866560,954124423,1
735880227486715904,954124423,1
735951440783519744,184909051,1
735951440783519744,735951440783519744,1
735951440783519744,819909333467168772,1
736089309271330819,802940428764913664,1
736089309271330819,874285005400293376,1
736360955664302080,243081824,1
736538240312872960,487834443,1
736557759185997824,1605836610,1
736557759185997824,482838365,1
736557759185997824,577483196,2
736596585748914176,954124423,1
73660295,954124423,1
736616731154731009,954124423,1
736676509742571520,38422859,1
736937274479411200,210903844,1
736939703140634625,954124423,1
737956504335187969,954124423,1
738016317102510080,3044843579,1
738153522277945344,17980523,1
738153522277945344,25073877,1
738153522277945344,31270875,2
738153522277945344,34755858,1
738153522277945344,4751008560,1
738153522277945344,533414140,1
738153522277945344,796403983476736000,1
738153522277945344,823571457649184768,1
738153522277945344,823581505448448002,1
738153522277945344,826155076280545280,1
738153522277945344,857633453881405441,1
738153522277945344,867947619661881344,1
738153522277945344,931286316,1
738153522277945344,975217231,1
738334952618614784,86665649,1
738436473347805185,160091435,1
738436473347805185,2538213318,1
738443577441714176,2504937833,1
738443577441714176,420542453,2
738443577441714176,482838365,2
738443577441714176,92460378,1
738459945151148033,2236703862,1
738459945151148033,248829087,3
738459945151148033,760497714652151808,1
738459945151148033,92460378,1
738774398052765696,420542453,1
738828733243658240,954124423,1
738837671477280768,954124423,1
738856920937861120,954124423,1
738900009937195008,954124423,1
738912838979190784,954124423,1
738926039670214657,954124423,1
739019016921092096,455264233,1
739068463,3300575992,1
739099664553791488,954124423,1
739206120934412288,3300575992,1
739349124441595904,92460378,1
739469799462449152,954124423,1
739500821323255808,758496474762088448,1
739620116967477248,954124423,1
740035056492642304,302111485,1
740186171582582784,3292869325,1
740229616636432384,2159335132,1
740254308285960192,23831095,1
740254308285960192,3317846001,1
740254308285960192,867833801686122496,1
740263177779318784,4901897973,1
740328031,2274622868,1
740328031,784485229851512832,2
740328031,800808775523319810,2
740354495834521600,4573876514,1
740358125392408576,954124423,1
740416304155332612,954124423,1
740592575749455872,954124423,1
